date,maxtemp,mintemp,avgtemp,precipitation,snowfall,latitude,longitude
4/7/11 0:00,52,42,47,0.02,0,40.78,-73.97
4/8/11 0:00,49,42,45.5,0,0,40.78,-73.97
4/9/11 0:00,58,40,49,0,0,40.78,-73.97
4/10/11 0:00,56,46,51,0,0,40.78,-73.97
4/11/11 0:00,81,50,65.5,0,0,40.78,-73.97
4/12/11 0:00,72,45,58.5,1.09,0,40.78,-73.97
4/13/11 0:00,50,43,46.5,0.38,0,40.78,-73.97
4/14/11 0:00,69,48,58.5,0,0,40.78,-73.97
4/15/11 0:00,56,41,48.5,0,0,40.78,-73.97
4/16/11 0:00,55,41,48,1.45,0,40.78,-73.97
4/17/11 0:00,61,50,55.5,0.33,0,40.78,-73.97
4/18/11 0:00,63,47,55,0,0,40.78,-73.97
4/19/11 0:00,53,47,50,0.03,0,40.78,-73.97
4/20/11 0:00,65,45,55,0,0,40.78,-73.97
4/21/11 0:00,63,43,53,0,0,40.78,-73.97
4/22/11 0:00,51,40,45.5,0,0,40.78,-73.97
4/23/11 0:00,61,43,52,0.75,0,40.78,-73.97
4/24/11 0:00,80,54,67,0.5,0,40.78,-73.97
4/25/11 0:00,75,56,65.5,0,0,40.78,-73.97
4/26/11 0:00,83,54,68.5,0,0,40.78,-73.97
4/27/11 0:00,75,61,68,0,0,40.78,-73.97
4/28/11 0:00,72,61,66.5,0.31,0,40.78,-73.97
4/29/11 0:00,69,54,61.5,0,0,40.78,-73.97
4/30/11 0:00,67,50,58.5,0,0,40.78,-73.97
5/1/11 0:00,69,50,59.5,0,0,40.78,-73.97
5/2/11 0:00,63,50,56.5,0,0,40.78,-73.97
5/3/11 0:00,75,55,65,0,0,40.78,-73.97
5/4/11 0:00,64,46,55,0.5,0,40.78,-73.97
5/5/11 0:00,65,46,55.5,0,0,40.78,-73.97
5/6/11 0:00,72,50,61,0,0,40.78,-73.97
5/7/11 0:00,72,55,63.5,0,0,40.78,-73.97
5/8/11 0:00,74,52,63,0,0,40.78,-73.97
5/9/11 0:00,71,54,62.5,0,0,40.78,-73.97
5/10/11 0:00,75,53,64,0,0,40.78,-73.97
5/11/11 0:00,71,52,61.5,0,0,40.78,-73.97
5/12/11 0:00,74,52,63,0,0,40.78,-73.97
5/13/11 0:00,67,52,59.5,0,0,40.78,-73.97
5/14/11 0:00,64,57,60.5,0,0,40.78,-73.97
5/15/11 0:00,69,58,63.5,0.89,0,40.78,-73.97
5/16/11 0:00,62,53,57.5,0.17,0,40.78,-73.97
5/17/11 0:00,60,52,56,0.67,0,40.78,-73.97
5/18/11 0:00,67,54,60.5,2.18,0,40.78,-73.97
5/19/11 0:00,75,60,67.5,0,0,40.78,-73.97
5/20/11 0:00,64,57,60.5,0.24,0,40.78,-73.97
5/21/11 0:00,78,55,66.5,0.07,0,40.78,-73.97
5/22/11 0:00,58,54,56,0,0,40.78,-73.97
5/23/11 0:00,67,55,61,0.1,0,40.78,-73.97
5/24/11 0:00,81,66,73.5,0,0,40.78,-73.97
5/25/11 0:00,84,65,74.5,0,0,40.78,-73.97
5/26/11 0:00,78,64,71,0,0,40.78,-73.97
5/27/11 0:00,83,65,74,0,0,40.78,-73.97
5/28/11 0:00,84,67,75.5,0,0,40.78,-73.97
5/29/11 0:00,82,67,74.5,0,0,40.78,-73.97
5/30/11 0:00,86,70,78,0.29,0,40.78,-73.97
5/31/11 0:00,89,69,79,0,0,40.78,-73.97
6/1/11 0:00,90,69,79.5,0,0,40.78,-73.97
6/2/11 0:00,80,62,71,0,0,40.78,-73.97
6/3/11 0:00,76,57,66.5,0,0,40.78,-73.97
6/4/11 0:00,75,59,67,0,0,40.78,-73.97
6/5/11 0:00,70,56,63,0,0,40.78,-73.97
6/6/11 0:00,81,60,70.5,0,0,40.78,-73.97
6/7/11 0:00,87,66,76.5,0,0,40.78,-73.97
6/8/11 0:00,94,73,83.5,0,0,40.78,-73.97
6/9/11 0:00,95,69,82,0.07,0,40.78,-73.97
6/10/11 0:00,87,70,78.5,0,0,40.78,-73.97
6/11/11 0:00,72,59,65.5,0.55,0,40.78,-73.97
6/12/11 0:00,74,58,66,0.05,0,40.78,-73.97
6/13/11 0:00,73,60,66.5,0.05,0,40.78,-73.97
6/14/11 0:00,72,58,65,0.05,0,40.78,-73.97
6/15/11 0:00,83,56,69.5,0,0,40.78,-73.97
6/16/11 0:00,84,62,73,0,0,40.78,-73.97
6/17/11 0:00,76,64,70,1.82,0,40.78,-73.97
6/18/11 0:00,83,64,73.5,0,0,40.78,-73.97
6/19/11 0:00,83,69,76,0,0,40.78,-73.97
6/20/11 0:00,81,67,74,0,0,40.78,-73.97
6/21/11 0:00,82,70,76,0,0,40.78,-73.97
6/22/11 0:00,80,71,75.5,0.27,0,40.78,-73.97
6/23/11 0:00,71,66,68.5,0.26,0,40.78,-73.97
6/24/11 0:00,70,65,67.5,0.03,0,40.78,-73.97
6/25/11 0:00,80,64,72,0,0,40.78,-73.97
6/26/11 0:00,79,66,72.5,0,0,40.78,-73.97
6/27/11 0:00,82,66,74,0,0,40.78,-73.97
6/28/11 0:00,83,72,77.5,0,0,40.78,-73.97
6/29/11 0:00,82,69,75.5,0.1,0,40.78,-73.97
6/30/11 0:00,82,65,73.5,0,0,40.78,-73.97
7/1/11 0:00,83,63,73,0,0,40.78,-73.97
7/2/11 0:00,86,68,77,0,0,40.78,-73.97
7/3/11 0:00,74,69,71.5,0.84,0,40.78,-73.97
7/4/11 0:00,86,70,78,0,0,40.78,-73.97
7/5/11 0:00,87,70,78.5,0,0,40.78,-73.97
7/6/11 0:00,89,73,81,0,0,40.78,-73.97
7/7/11 0:00,92,74,83,0,0,40.78,-73.97
7/8/11 0:00,85,68,76.5,0.4,0,40.78,-73.97
7/9/11 0:00,88,67,77.5,0,0,40.78,-73.97
7/10/11 0:00,86,68,77,0,0,40.78,-73.97
7/11/11 0:00,91,74,82.5,0,0,40.78,-73.97
7/12/11 0:00,93,78,85.5,0,0,40.78,-73.97
7/13/11 0:00,86,69,77.5,0.11,0,40.78,-73.97
7/14/11 0:00,84,64,74,0,0,40.78,-73.97
7/15/11 0:00,87,66,76.5,0,0,40.78,-73.97
7/16/11 0:00,90,70,80,0,0,40.78,-73.97
7/17/11 0:00,91,72,81.5,0,0,40.78,-73.97
7/18/11 0:00,95,75,85,0.11,0,40.78,-73.97
7/19/11 0:00,94,75,84.5,0,0,40.78,-73.97
7/20/11 0:00,89,75,82,0,0,40.78,-73.97
7/21/11 0:00,97,75,86,0,0,40.78,-73.97
7/22/11 0:00,104,84,94,0,0,40.78,-73.97
7/23/11 0:00,100,83,91.5,0,0,40.78,-73.97
7/24/11 0:00,91,78,84.5,0.03,0,40.78,-73.97
7/25/11 0:00,80,68,74,0.32,0,40.78,-73.97
7/26/11 0:00,90,69,79.5,0.14,0,40.78,-73.97
7/27/11 0:00,84,68,76,0,0,40.78,-73.97
7/28/11 0:00,87,71,79,0,0,40.78,-73.97
7/29/11 0:00,84,71,77.5,1.08,0,40.78,-73.97
7/30/11 0:00,91,74,82.5,0,0,40.78,-73.97
7/31/11 0:00,91,71,81,0,0,40.78,-73.97
8/1/11 0:00,94,71,82.5,0.02,0,40.78,-73.97
8/2/11 0:00,91,73,82,0,0,40.78,-73.97
8/3/11 0:00,88,67,77.5,0.76,0,40.78,-73.97
8/4/11 0:00,84,67,75.5,0,0,40.78,-73.97
8/5/11 0:00,86,70,78,0,0,40.78,-73.97
8/6/11 0:00,85,72,78.5,0.19,0,40.78,-73.97
8/7/11 0:00,89,73,81,0.16,0,40.78,-73.97
8/8/11 0:00,90,74,82,0,0,40.78,-73.97
8/9/11 0:00,83,71,77,2.09,0,40.78,-73.97
8/10/11 0:00,86,70,78,0,0,40.78,-73.97
8/11/11 0:00,82,69,75.5,0,0,40.78,-73.97
8/12/11 0:00,84,64,74,0,0,40.78,-73.97
8/13/11 0:00,85,69,77,0,0,40.78,-73.97
8/14/11 0:00,72,67,69.5,5.81,0,40.78,-73.97
8/15/11 0:00,77,68,72.5,0.56,0,40.78,-73.97
8/16/11 0:00,78,65,71.5,0.02,0,40.78,-73.97
8/17/11 0:00,86,66,76,0,0,40.78,-73.97
8/18/11 0:00,83,67,75,0.07,0,40.78,-73.97
8/19/11 0:00,84,65,74.5,1.24,0,40.78,-73.97
8/20/11 0:00,85,64,74.5,0,0,40.78,-73.97
8/21/11 0:00,84,70,77,0.67,0,40.78,-73.97
8/22/11 0:00,77,65,71,0,0,40.78,-73.97
8/23/11 0:00,79,61,70,0,0,40.78,-73.97
8/24/11 0:00,80,67,73.5,0,0,40.78,-73.97
8/25/11 0:00,78,72,75,0.49,0,40.78,-73.97
8/26/11 0:00,83,71,77,0,0,40.78,-73.97
8/27/11 0:00,78,71,74.5,2.88,0,40.78,-73.97
8/28/11 0:00,75,65,70,3.99,0,40.78,-73.97
8/29/11 0:00,77,59,68,0,0,40.78,-73.97
8/30/11 0:00,82,61,71.5,0,0,40.78,-73.97
8/31/11 0:00,85,63,74,0,0,40.78,-73.97
9/1/11 0:00,83,66,74.5,0,0,40.78,-73.97
9/2/11 0:00,78,65,71.5,0,0,40.78,-73.97
9/3/11 0:00,83,66,74.5,0,0,40.78,-73.97
9/4/11 0:00,86,72,79,0,0,40.78,-73.97
9/5/11 0:00,81,72,76.5,0,0,40.78,-73.97
9/6/11 0:00,75,60,67.5,3.22,0,40.78,-73.97
9/7/11 0:00,68,62,65,1.21,0,40.78,-73.97
9/8/11 0:00,79,63,71,0.9,0,40.78,-73.97
9/9/11 0:00,84,67,75.5,0,0,40.78,-73.97
9/10/11 0:00,80,68,74,0,0,40.78,-73.97
9/11/11 0:00,71,64,67.5,0.01,0,40.78,-73.97
9/12/11 0:00,80,66,73,0,0,40.78,-73.97
9/13/11 0:00,82,67,74.5,0,0,40.78,-73.97
9/14/11 0:00,85,70,77.5,0,0,40.78,-73.97
9/15/11 0:00,76,53,64.5,0.07,0,40.78,-73.97
9/16/11 0:00,65,51,58,0,0,40.78,-73.97
9/17/11 0:00,65,53,59,0,0,40.78,-73.97
9/18/11 0:00,68,53,60.5,0,0,40.78,-73.97
9/19/11 0:00,68,52,60,0,0,40.78,-73.97
9/20/11 0:00,68,61,64.5,0.06,0,40.78,-73.97
9/21/11 0:00,73,63,68,0.06,0,40.78,-73.97
9/22/11 0:00,80,68,74,0.02,0,40.78,-73.97
9/23/11 0:00,73,69,71,2.61,0,40.78,-73.97
9/24/11 0:00,76,70,73,0,0,40.78,-73.97
9/25/11 0:00,80,70,75,0,0,40.78,-73.97
9/26/11 0:00,80,68,74,0,0,40.78,-73.97
9/27/11 0:00,77,69,73,0,0,40.78,-73.97
9/28/11 0:00,74,68,71,0.11,0,40.78,-73.97
9/29/11 0:00,73,61,67,0.4,0,40.78,-73.97
9/30/11 0:00,76,58,67,0.72,0,40.78,-73.97
10/1/11 0:00,67,50,58.5,0.39,0,40.78,-73.97
10/2/11 0:00,64,50,57,0.06,0,40.78,-73.97
10/3/11 0:00,58,48,53,0.05,0,40.78,-73.97
10/4/11 0:00,63,49,56,0,0,40.78,-73.97
10/5/11 0:00,71,53,62,0,0,40.78,-73.97
10/6/11 0:00,67,47,57,0,0,40.78,-73.97
10/7/11 0:00,66,48,57,0,0,40.78,-73.97
10/8/11 0:00,77,54,65.5,0,0,40.78,-73.97
10/9/11 0:00,84,60,72,0,0,40.78,-73.97
10/10/11 0:00,81,61,71,0,0,40.78,-73.97
10/11/11 0:00,73,62,67.5,0,0,40.78,-73.97
10/12/11 0:00,63,58,60.5,0.45,0,40.78,-73.97
10/13/11 0:00,66,58,62,0.34,0,40.78,-73.97
10/14/11 0:00,70,57,63.5,1.02,0,40.78,-73.97
10/15/11 0:00,65,54,59.5,0,0,40.78,-73.97
10/16/11 0:00,66,54,60,0,0,40.78,-73.97
10/17/11 0:00,65,57,61,0,0,40.78,-73.97
10/18/11 0:00,68,54,61,0.01,0,40.78,-73.97
10/19/11 0:00,62,60,61,1.12,0,40.78,-73.97
10/20/11 0:00,67,54,60.5,0.01,0,40.78,-73.97
10/21/11 0:00,56,50,53,0,0,40.78,-73.97
10/22/11 0:00,60,47,53.5,0,0,40.78,-73.97
10/23/11 0:00,59,50,54.5,0,0,40.78,-73.97
10/24/11 0:00,61,50,55.5,0,0,40.78,-73.97
10/25/11 0:00,62,50,56,0,0,40.78,-73.97
10/26/11 0:00,62,51,56.5,0,0,40.78,-73.97
10/27/11 0:00,61,38,49.5,0.63,0,40.78,-73.97
10/28/11 0:00,49,36,42.5,0,0,40.78,-73.97
10/29/11 0:00,45,33,39,2,2.9,40.78,-73.97
10/30/11 0:00,46,33,39.5,0.01,0,40.78,-73.97
10/31/11 0:00,53,37,45,0,0,40.78,-73.97
11/1/11 0:00,55,45,50,0,0,40.78,-73.97
11/2/11 0:00,57,42,49.5,0,0,40.78,-73.97
11/3/11 0:00,59,46,52.5,0,0,40.78,-73.97
11/4/11 0:00,53,41,47,0,0,40.78,-73.97
11/5/11 0:00,49,36,42.5,0,0,40.78,-73.97
11/6/11 0:00,54,38,46,0,0,40.78,-73.97
11/7/11 0:00,62,45,53.5,0,0,40.78,-73.97
11/8/11 0:00,68,53,60.5,0,0,40.78,-73.97
11/9/11 0:00,65,51,58,0,0,40.78,-73.97
11/10/11 0:00,67,47,57,0.02,0,40.78,-73.97
11/11/11 0:00,48,41,44.5,0.02,0,40.78,-73.97
11/12/11 0:00,57,39,48,0,0,40.78,-73.97
11/13/11 0:00,61,47,54,0,0,40.78,-73.97
11/14/11 0:00,69,54,61.5,0,0,40.78,-73.97
11/15/11 0:00,65,58,61.5,0,0,40.78,-73.97
11/16/11 0:00,59,53,56,0.73,0,40.78,-73.97
11/17/11 0:00,53,40,46.5,0.07,0,40.78,-73.97
11/18/11 0:00,46,36,41,0,0,40.78,-73.97
11/19/11 0:00,51,38,44.5,0,0,40.78,-73.97
11/20/11 0:00,65,49,57,0,0,40.78,-73.97
11/21/11 0:00,59,46,52.5,0.12,0,40.78,-73.97
11/22/11 0:00,50,43,46.5,1.16,0,40.78,-73.97
11/23/11 0:00,53,39,46,0.46,0,40.78,-73.97
11/24/11 0:00,54,37,45.5,0,0,40.78,-73.97
11/25/11 0:00,61,46,53.5,0,0,40.78,-73.97
11/26/11 0:00,65,50,57.5,0,0,40.78,-73.97
11/27/11 0:00,63,47,55,0,0,40.78,-73.97
11/28/11 0:00,70,56,63,0,0,40.78,-73.97
11/29/11 0:00,66,51,58.5,0.47,0,40.78,-73.97
11/30/11 0:00,52,43,47.5,0,0,40.78,-73.97
12/1/11 0:00,50,37,43.5,0,0,40.78,-73.97
12/2/11 0:00,52,39,45.5,0,0,40.78,-73.97
12/3/11 0:00,47,37,42,0,0,40.78,-73.97
12/4/11 0:00,55,42,48.5,0,0,40.78,-73.97
12/5/11 0:00,59,47,53,0,0,40.78,-73.97
12/6/11 0:00,62,56,59,0.2,0,40.78,-73.97
12/7/11 0:00,62,42,52,1.68,0,40.78,-73.97
12/8/11 0:00,45,36,40.5,0.16,0,40.78,-73.97
12/9/11 0:00,52,36,44,0,0,40.78,-73.97
12/10/11 0:00,46,32,39,0,0,40.78,-73.97
12/11/11 0:00,39,29,34,0,0,40.78,-73.97
12/12/11 0:00,44,33,38.5,0,0,40.78,-73.97
12/13/11 0:00,47,32,39.5,0,0,40.78,-73.97
12/14/11 0:00,50,36,43,0,0,40.78,-73.97
12/15/11 0:00,59,47,53,0,0,40.78,-73.97
12/16/11 0:00,59,41,50,0,0,40.78,-73.97
12/17/11 0:00,42,31,36.5,0,0,40.78,-73.97
12/18/11 0:00,31,22,26.5,0,0,40.78,-73.97
12/19/11 0:00,47,28,37.5,0,0,40.78,-73.97
12/20/11 0:00,48,41,44.5,0.01,0,40.78,-73.97
12/21/11 0:00,62,42,52,0.11,0,40.78,-73.97
12/22/11 0:00,58,48,53,0.06,0,40.78,-73.97
12/23/11 0:00,49,35,42,0.75,0,40.78,-73.97
12/24/11 0:00,36,29,32.5,0,0,40.78,-73.97
12/25/11 0:00,46,31,38.5,0,0,40.78,-73.97
12/26/11 0:00,45,38,41.5,0,0,40.78,-73.97
12/27/11 0:00,57,38,47.5,1.02,0,40.78,-73.97
12/28/11 0:00,50,31,40.5,0,0,40.78,-73.97
12/29/11 0:00,38,24,31,0,0,40.78,-73.97
12/30/11 0:00,51,37,44,0,0,40.78,-73.97
12/31/11 0:00,54,46,50,0.01,0,40.78,-73.97
1/1/12 0:00,52,41,46.5,0.05,0,40.78,-73.97
1/2/12 0:00,50,33,41.5,0,0,40.78,-73.97
1/3/12 0:00,33,15,24,0,0,40.78,-73.97
1/4/12 0:00,27,13,20,0,0,40.78,-73.97
1/5/12 0:00,40,27,33.5,0,0,40.78,-73.97
1/6/12 0:00,53,35,44,0,0,40.78,-73.97
1/7/12 0:00,62,46,54,0,0,40.78,-73.97
1/8/12 0:00,46,33,39.5,0,0,40.78,-73.97
1/9/12 0:00,41,31,36,0,0,40.78,-73.97
1/10/12 0:00,47,33,40,0,0,40.78,-73.97
1/11/12 0:00,48,37,42.5,0.07,0,40.78,-73.97
1/12/12 0:00,45,41,43,1.38,0,40.78,-73.97
1/13/12 0:00,50,28,39,0.09,0,40.78,-73.97
1/14/12 0:00,32,27,29.5,0,0,40.78,-73.97
1/15/12 0:00,27,15,21,0,0,40.78,-73.97
1/16/12 0:00,37,15,26,0.04,0,40.78,-73.97
1/17/12 0:00,53,36,44.5,0.19,0,40.78,-73.97
1/18/12 0:00,54,24,39,0,0,40.78,-73.97
1/19/12 0:00,37,20,28.5,0,0,40.78,-73.97
1/20/12 0:00,36,24,30,0,0,40.78,-73.97
1/21/12 0:00,29,22,25.5,0.39,4.3,40.78,-73.97
1/22/12 0:00,34,18,26,0,0,40.78,-73.97
1/23/12 0:00,53,34,43.5,0.37,0,40.78,-73.97
1/24/12 0:00,53,42,47.5,0,0,40.78,-73.97
1/25/12 0:00,44,36,40,0,0,40.78,-73.97
1/26/12 0:00,40,33,36.5,0.18,0,40.78,-73.97
1/27/12 0:00,59,40,49.5,0.47,0,40.78,-73.97
1/28/12 0:00,46,38,42,0,0,40.78,-73.97
1/29/12 0:00,44,34,39,0,0,40.78,-73.97
1/30/12 0:00,40,34,37,0,0,40.78,-73.97
1/31/12 0:00,59,38,48.5,0,0,40.78,-73.97
2/1/12 0:00,62,48,55,0.03,0,40.78,-73.97
2/2/12 0:00,50,35,42.5,0,0,40.78,-73.97
2/3/12 0:00,44,30,37,0,0,40.78,-73.97
2/4/12 0:00,46,35,40.5,0,0,40.78,-73.97
2/5/12 0:00,40,32,36,0,0,40.78,-73.97
2/6/12 0:00,51,33,42,0,0,40.78,-73.97
2/7/12 0:00,49,38,43.5,0,0,40.78,-73.97
2/8/12 0:00,38,31,34.5,0.01,0,40.78,-73.97
2/9/12 0:00,46,31,38.5,0,0,40.78,-73.97
2/10/12 0:00,45,34,39.5,0,0,40.78,-73.97
2/11/12 0:00,38,32,35,0.08,0,40.78,-73.97
2/12/12 0:00,32,20,26,0.01,0.2,40.78,-73.97
2/13/12 0:00,44,28,36,0,0,40.78,-73.97
2/14/12 0:00,47,36,41.5,0.02,0,40.78,-73.97
2/15/12 0:00,46,39,42.5,0.01,0,40.78,-73.97
2/16/12 0:00,44,36,40,0.19,0,40.78,-73.97
2/17/12 0:00,50,41,45.5,0.03,0,40.78,-73.97
2/18/12 0:00,48,35,41.5,0.02,0,40.78,-73.97
2/19/12 0:00,44,35,39.5,0,0,40.78,-73.97
2/20/12 0:00,46,31,38.5,0,0,40.78,-73.97
2/21/12 0:00,46,32,39,0,0,40.78,-73.97
2/22/12 0:00,57,43,50,0,0,40.78,-73.97
2/23/12 0:00,58,46,52,0,0,40.78,-73.97
2/24/12 0:00,46,36,41,0.6,0,40.78,-73.97
2/25/12 0:00,45,33,39,0,0,40.78,-73.97
2/26/12 0:00,45,29,37,0,0,40.78,-73.97
2/27/12 0:00,59,36,47.5,0,0,40.78,-73.97
2/28/12 0:00,50,40,45,0,0,40.78,-73.97
2/29/12 0:00,42,38,40,0.37,0,40.78,-73.97
3/1/12 0:00,41,37,39,0.13,0,40.78,-73.97
3/2/12 0:00,42,33,37.5,0.16,0,40.78,-73.97
3/3/12 0:00,56,42,49,0.12,0,40.78,-73.97
3/4/12 0:00,45,36,40.5,0,0,40.78,-73.97
3/5/12 0:00,44,28,36,0,0,40.78,-73.97
3/6/12 0:00,44,25,34.5,0,0,40.78,-73.97
3/7/12 0:00,62,37,49.5,0,0,40.78,-73.97
3/8/12 0:00,71,53,62,0,0,40.78,-73.97
3/9/12 0:00,64,37,50.5,0.02,0,40.78,-73.97
3/10/12 0:00,43,29,36,0,0,40.78,-73.97
3/11/12 0:00,61,36,48.5,0,0,40.78,-73.97
3/12/12 0:00,71,47,59,0,0,40.78,-73.97
3/13/12 0:00,74,54,64,0.04,0,40.78,-73.97
3/14/12 0:00,70,50,60,0,0,40.78,-73.97
3/15/12 0:00,52,43,47.5,0,0,40.78,-73.97
3/16/12 0:00,51,43,47,0.03,0,40.78,-73.97
3/17/12 0:00,62,45,53.5,0,0,40.78,-73.97
3/18/12 0:00,64,46,55,0,0,40.78,-73.97
3/19/12 0:00,74,55,64.5,0,0,40.78,-73.97
3/20/12 0:00,73,55,64,0,0,40.78,-73.97
3/21/12 0:00,67,57,62,0,0,40.78,-73.97
3/22/12 0:00,78,56,67,0,0,40.78,-73.97
3/23/12 0:00,76,58,67,0,0,40.78,-73.97
3/24/12 0:00,65,47,56,0.01,0,40.78,-73.97
3/25/12 0:00,52,45,48.5,0.06,0,40.78,-73.97
3/26/12 0:00,54,34,44,0,0,40.78,-73.97
3/27/12 0:00,51,30,40.5,0,0,40.78,-73.97
3/28/12 0:00,67,44,55.5,0.02,0,40.78,-73.97
3/29/12 0:00,61,43,52,0,0,40.78,-73.97
3/30/12 0:00,57,40,48.5,0.11,0,40.78,-73.97
3/31/12 0:00,43,38,40.5,0.26,0,40.78,-73.97
4/1/12 0:00,52,42,47,0.51,0,40.78,-73.97
4/2/12 0:00,57,40,48.5,0.04,0,40.78,-73.97
4/3/12 0:00,64,40,52,0,0,40.78,-73.97
4/4/12 0:00,68,47,57.5,0,0,40.78,-73.97
4/5/12 0:00,58,42,50,0,0,40.78,-73.97
4/6/12 0:00,59,38,48.5,0,0,40.78,-73.97
4/7/12 0:00,61,40,50.5,0,0,40.78,-73.97
4/8/12 0:00,67,44,55.5,0,0,40.78,-73.97
4/9/12 0:00,64,49,56.5,0,0,40.78,-73.97
4/10/12 0:00,60,45,52.5,0,0,40.78,-73.97
4/11/12 0:00,53,43,48,0,0,40.78,-73.97
4/12/12 0:00,61,43,52,0,0,40.78,-73.97
4/13/12 0:00,65,43,54,0,0,40.78,-73.97
4/14/12 0:00,72,50,61,0,0,40.78,-73.97
4/15/12 0:00,77,58,67.5,0,0,40.78,-73.97
4/16/12 0:00,88,65,76.5,0,0,40.78,-73.97
4/17/12 0:00,78,61,69.5,0,0,40.78,-73.97
4/18/12 0:00,62,49,55.5,0.01,0,40.78,-73.97
4/19/12 0:00,70,47,58.5,0.04,0,40.78,-73.97
4/20/12 0:00,71,54,62.5,0,0,40.78,-73.97
4/21/12 0:00,71,54,62.5,0.22,0,40.78,-73.97
4/22/12 0:00,54,46,50,2.45,0,40.78,-73.97
4/23/12 0:00,54,42,48,0.22,0,40.78,-73.97
4/24/12 0:00,59,41,50,0,0,40.78,-73.97
4/25/12 0:00,62,43,52.5,0,0,40.78,-73.97
4/26/12 0:00,61,45,53,0.03,0,40.78,-73.97
4/27/12 0:00,56,41,48.5,0.04,0,40.78,-73.97
4/28/12 0:00,60,38,49,0,0,40.78,-73.97
4/29/12 0:00,63,44,53.5,0,0,40.78,-73.97
4/30/12 0:00,62,43,52.5,0,0,40.78,-73.97
5/1/12 0:00,68,51,59.5,0.62,0,40.78,-73.97
5/2/12 0:00,53,50,51.5,0.08,0,40.78,-73.97
5/3/12 0:00,58,50,54,0.47,0,40.78,-73.97
5/4/12 0:00,73,54,63.5,0.1,0,40.78,-73.97
5/5/12 0:00,63,56,59.5,0,0,40.78,-73.97
5/6/12 0:00,65,53,59,0,0,40.78,-73.97
5/7/12 0:00,65,52,58.5,0.01,0,40.78,-73.97
5/8/12 0:00,66,55,60.5,0.04,0,40.78,-73.97
5/9/12 0:00,69,57,63,0.33,0,40.78,-73.97
5/10/12 0:00,64,52,58,0.19,0,40.78,-73.97
5/11/12 0:00,68,49,58.5,0,0,40.78,-73.97
5/12/12 0:00,78,53,65.5,0,0,40.78,-73.97
5/13/12 0:00,81,63,72,0,0,40.78,-73.97
5/14/12 0:00,70,63,66.5,0,0,40.78,-73.97
5/15/12 0:00,65,61,63,0.54,0,40.78,-73.97
5/16/12 0:00,78,61,69.5,0.09,0,40.78,-73.97
5/17/12 0:00,72,53,62.5,0,0,40.78,-73.97
5/18/12 0:00,72,54,63,0,0,40.78,-73.97
5/19/12 0:00,80,53,66.5,0,0,40.78,-73.97
5/20/12 0:00,78,57,67.5,0,0,40.78,-73.97
5/21/12 0:00,62,57,59.5,1.4,0,40.78,-73.97
5/22/12 0:00,70,60,65,0.23,0,40.78,-73.97
5/23/12 0:00,75,64,69.5,0.03,0,40.78,-73.97
5/24/12 0:00,66,62,64,0.95,0,40.78,-73.97
5/25/12 0:00,75,60,67.5,0,0,40.78,-73.97
5/26/12 0:00,84,67,75.5,0.02,0,40.78,-73.97
5/27/12 0:00,81,64,72.5,0.06,0,40.78,-73.97
5/28/12 0:00,89,71,80,0,0,40.78,-73.97
5/29/12 0:00,89,68,78.5,0.21,0,40.78,-73.97
5/30/12 0:00,76,68,72,0.01,0,40.78,-73.97
5/31/12 0:00,79,66,72.5,0,0,40.78,-73.97
6/1/12 0:00,74,62,68,0.25,0,40.78,-73.97
6/2/12 0:00,75,61,68,0.39,0,40.78,-73.97
6/3/12 0:00,76,58,67,0.01,0,40.78,-73.97
6/4/12 0:00,63,54,58.5,0.18,0,40.78,-73.97
6/5/12 0:00,64,51,57.5,0.01,0,40.78,-73.97
6/6/12 0:00,72,54,63,0.01,0,40.78,-73.97
6/7/12 0:00,78,58,68,0.01,0,40.78,-73.97
6/8/12 0:00,81,60,70.5,0,0,40.78,-73.97
6/9/12 0:00,78,64,71,0,0,40.78,-73.97
6/10/12 0:00,84,66,75,0,0,40.78,-73.97
6/11/12 0:00,77,64,70.5,0,0,40.78,-73.97
6/12/12 0:00,72,65,68.5,1.02,0,40.78,-73.97
6/13/12 0:00,69,64,66.5,0.32,0,40.78,-73.97
6/14/12 0:00,77,62,69.5,0,0,40.78,-73.97
6/15/12 0:00,80,60,70,0,0,40.78,-73.97
6/16/12 0:00,80,60,70,0,0,40.78,-73.97
6/17/12 0:00,73,58,65.5,0,0,40.78,-73.97
6/18/12 0:00,72,57,64.5,0,0,40.78,-73.97
6/19/12 0:00,77,63,70,0,0,40.78,-73.97
6/20/12 0:00,94,70,82,0,0,40.78,-73.97
6/21/12 0:00,94,79,86.5,0,0,40.78,-73.97
6/22/12 0:00,90,70,80,0.35,0,40.78,-73.97
6/23/12 0:00,84,69,76.5,0,0,40.78,-73.97
6/24/12 0:00,84,66,75,0.06,0,40.78,-73.97
6/25/12 0:00,74,62,68,0.15,0,40.78,-73.97
6/26/12 0:00,72,58,65,0,0,40.78,-73.97
6/27/12 0:00,81,62,71.5,0,0,40.78,-73.97
6/28/12 0:00,88,68,78,0,0,40.78,-73.97
6/29/12 0:00,93,68,80.5,0.21,0,40.78,-73.97
6/30/12 0:00,93,77,85,0,0,40.78,-73.97
7/1/12 0:00,94,74,84,0,0,40.78,-73.97
7/2/12 0:00,88,72,80,0,0,40.78,-73.97
7/3/12 0:00,89,71,80,0,0,40.78,-73.97
